name;url
Spicy Cheeseburger;https://wiki.guildwars2.com/wiki/Spicy_Cheeseburger#/media/File:Spicy_Cheeseburger.png
Spicy Chocolate Cookie;https://wiki.guildwars2.com/wiki/Spicy_Chocolate_Cookie#/media/File:Spicy_Chocolate_Cookie.png
Spicy Flank Steak;https://wiki.guildwars2.com/wiki/Spicy_Flank_Steak#/media/File:Spicy_Flank_Steak.png
Spicy Lime Steak;https://wiki.guildwars2.com/wiki/Spicy_Lime_Steak#/media/File:Spicy_Lime_Steak.png
Spicy Marinated Mushroom;https://wiki.guildwars2.com/wiki/Spicy_Marinated_Mushroom#/media/File:Spicy_Marinated_Mushroom.png
Spicy Meat Kabob;https://wiki.guildwars2.com/wiki/Spicy_Meat_Kabob#/media/File:Spicy_Meat_Kabob.png
Spicy Pumpkin Cookie;https://wiki.guildwars2.com/wiki/Spicy_Pumpkin_Cookie#/media/File:Spicy_Pumpkin_Cookie.png
Spicy Stuffed Mushroom;https://wiki.guildwars2.com/wiki/Spicy_Stuffed_Mushroom#/media/File:Spicy_Stuffed_Mushroom.png
Spinach Burger;https://wiki.guildwars2.com/wiki/Spinach_Burger#/media/File:Spinach_Burger.png
Spinach Salad;https://wiki.guildwars2.com/wiki/Spinach_Salad#/media/File:Spinach_Salad.png
Spring Roll;https://wiki.guildwars2.com/wiki/Spring_Roll#/media/File:Spring_Roll.png
Standard Pact Ration;https://wiki.guildwars2.com/wiki/Standard_Pact_Ration#/media/File:Bottle_of_Ginger_Marinate.png
Steak with Winterberry Sauce;https://wiki.guildwars2.com/wiki/Steak_with_Winterberry_Sauce#/media/File:Steak_with_Winterberry_Sauce.png
Steamed Red Dumpling;https://wiki.guildwars2.com/wiki/Steamed_Red_Dumpling#/media/File:Steamed_Red_Dumpling.png
Stick of Cotton Candy;https://wiki.guildwars2.com/wiki/Stick_of_Cotton_Candy#/media/File:Stick_of_Cotton_Candy.png
Stick of Mystery Meat;https://wiki.guildwars2.com/wiki/Stick_of_Mystery_Meat#/media/File:Warden_Ration.png
Stranglebloom Heart;https://wiki.guildwars2.com/wiki/Stranglebloom_Heart#/media/File:Stranglebloom_Heart.png
Strawberries and Biscuits;https://wiki.guildwars2.com/wiki/Strawberries_and_Biscuits#/media/File:Strawberries_and_Biscuits.png
Strawberry Cilantro Cheesecake;https://wiki.guildwars2.com/wiki/Strawberry_Cilantro_Cheesecake#/media/File:Strawberry_Cilantro_Cheesecake.png
Strawberry Cookie;https://wiki.guildwars2.com/wiki/Strawberry_Cookie#/media/File:Strawberry_Cookie.png
Strawberry Ghost;https://wiki.guildwars2.com/wiki/Strawberry_Ghost#/media/File:Strawberry_Ghost.png
Strawberry Pie;https://wiki.guildwars2.com/wiki/Strawberry_Pie#/media/File:Strawberry_Pie.png
Strawberry Tart;https://wiki.guildwars2.com/wiki/Strawberry_Tart#/media/File:Strawberry_Tart.png
Strip of Boar Jerky;https://wiki.guildwars2.com/wiki/Strip_of_Boar_Jerky#/media/File:Strip_of_Dolyak_Jerky.png
Strip of Dolyak Jerky;https://wiki.guildwars2.com/wiki/Strip_of_Dolyak_Jerky#/media/File:Strip_of_Dolyak_Jerky.png
Strip of Venison Jerky;https://wiki.guildwars2.com/wiki/Strip_of_Venison_Jerky#/media/File:Strip_of_Dolyak_Jerky.png
Stuffed Artichoke with Tropical Dressing;https://wiki.guildwars2.com/wiki/Stuffed_Artichoke_with_Tropical_Dressing#/media/File:Stuffed_Artichoke_with_Tropical_Dressing.png
Stuffed Pepper;https://wiki.guildwars2.com/wiki/Stuffed_Pepper#/media/File:Stuffed_Pepper.png
Stuffed Zucchini;https://wiki.guildwars2.com/wiki/Stuffed_Zucchini#/media/File:Stuffed_Zucchini.png
Sugar Cookie;https://wiki.guildwars2.com/wiki/Sugar_Cookie#/media/File:Sugar_Cookie.png
Super Mixed Parfait;https://wiki.guildwars2.com/wiki/Super_Mixed_Parfait#/media/File:Super_Mixed_Parfait.png
Super Veggie Pizza;https://wiki.guildwars2.com/wiki/Super_Veggie_Pizza#/media/File:Super_Veggie_Pizza.png
Super-Hot Lemongrass Poultry Soup;https://wiki.guildwars2.com/wiki/Super-Hot_Lemongrass_Poultry_Soup#/media/File:Bowl_of_Lemongrass_Poultry_Soup.png
Super-Hot Poultry and Leek Soup;https://wiki.guildwars2.com/wiki/Super-Hot_Poultry_and_Leek_Soup#/media/File:Bowl_of_Poultry_and_Leek_Soup.png
Super-Hot Poultry and Winter Vegetable Soup;https://wiki.guildwars2.com/wiki/Super-Hot_Poultry_and_Winter_Vegetable_Soup#/media/File:Bowl_of_Poultry_and_Winter_Vegetable_Soup.png
Super-Hot Saffron-Scented Poultry Soup;https://wiki.guildwars2.com/wiki/Super-Hot_Saffron-Scented_Poultry_Soup#/media/File:Bowl_of_Simple_Poultry_Soup.png
Sweet Bean Bun;https://wiki.guildwars2.com/wiki/Sweet_Bean_Bun#/media/File:Sweet_Bean_Bun.png
Sweet Campfire Treat;https://wiki.guildwars2.com/wiki/Sweet_Campfire_Treat#/media/File:Sweet_Campfire_Treat.png
Swiftly Scrambled Eggs;https://wiki.guildwars2.com/wiki/Swiftly_Scrambled_Eggs#/media/File:Swiftly_Scrambled_Eggs.png
T-Bone Steak;https://wiki.guildwars2.com/wiki/T-Bone_Steak#/media/File:Seared_Beef_Steak.png
Tarragon Stuffed Poultry;https://wiki.guildwars2.com/wiki/Tarragon_Stuffed_Poultry#/media/File:Tarragon_Stuffed_Poultry.png
Tray of Decade Desserts;https://wiki.guildwars2.com/wiki/Tray_of_Decade_Desserts#/media/File:Tray_of_Decade_Desserts.png
Triktiki Omelet;https://wiki.guildwars2.com/wiki/Triktiki_Omelet#/media/File:Eggs_Beetletun.png
Tropical Peppermint Cake;https://wiki.guildwars2.com/wiki/Tropical_Peppermint_Cake#/media/File:Tropical_Peppermint_Cake.png
Turnip Casserole;https://wiki.guildwars2.com/wiki/Turnip_Casserole#/media/File:Turnip_Casserole.png
Turrón Slice;https://wiki.guildwars2.com/wiki/Turrón_Slice#/media/File:Turrón_Slice.png
Variloo's Swift Algae Snack;https://wiki.guildwars2.com/wiki/Variloo%27s_Swift_Algae_Snack#/media/File:Strand_of_Lush_Kelp.png
Veggie Burger;https://wiki.guildwars2.com/wiki/Veggie_Burger#/media/File:Veggie_Burger.png
Veggie Pizza;https://wiki.guildwars2.com/wiki/Veggie_Pizza#/media/File:Veggie_Pizza.png
Vigil Rations;https://wiki.guildwars2.com/wiki/Vigil_Rations#/media/File:Pact_Ration.png
Warden Ration;https://wiki.guildwars2.com/wiki/Warden_Ration#/media/File:Warden_Ration.png
White Cake;https://wiki.guildwars2.com/wiki/White_Cake#/media/File:White_Cake.png
Whitefish Sushi;https://wiki.guildwars2.com/wiki/Whitefish_Sushi#/media/File:Whitefish_Sushi.png
Winterberry Pie;https://wiki.guildwars2.com/wiki/Winterberry_Pie#/media/File:Winterberry_Pie.png
Winterberry Sorbet;https://wiki.guildwars2.com/wiki/Winterberry_Sorbet#/media/File:Bowl_of_Prickly_Pear_Sorbet.png
Wolf Offering;https://wiki.guildwars2.com/wiki/Wolf_Offering#/media/File:Bowl_of_Skalefin_Soup.png
Yam Fritter;https://wiki.guildwars2.com/wiki/Yam_Fritter#/media/File:Yam_Fritter.png
Yellowfish Sushi;https://wiki.guildwars2.com/wiki/Yellowfish_Sushi#/media/File:Yellowfish_Sushi.png
Zephyrite Fish Jerky;https://wiki.guildwars2.com/wiki/Zephyrite_Fish_Jerky#/media/File:Zephyrite_Fish_Jerky.png
